SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_131.csv,  1,  740,  23792,  49798,  168673,  542,  0.732338,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_132.csv,  1,  570,  30544,  68920,  230618,  1077,  0.885042,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_133.csv,  0,  1520,  48450,  127138,  549726,  3118,  4.051238,  25.000000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_134.csv,  1,  820,  35348,  81036,  307370,  1457,  1.269138,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_135.csv,  1,  1370,  76813,  172616,  641916,  1834,  4.860125,  16.085938,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_136.csv,  0,  1210,  15589,  35596,  126446,  1750,  0.778859,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_137.csv,  1,  760,  51908,  118498,  444465,  2243,  2.379182,  15.500000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_138.csv,  0,  1910,  27369,  66576,  258474,  2059,  2.404558,  18.500000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_139.csv,  1,  2150,  52514,  111547,  376390,  1163,  3.956094,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_14.csv,  0,  2370,  17077,  41018,  156664,  1493,  1.648162,  16.078125,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_140.csv,  0,  2170,  37560,  97062,  409699,  2421,  4.839652,  23.683594,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_141.csv,  1,  1720,  100789,  239541,  931081,  3537,  8.215575,  28.371094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_142.csv,  1,  1710,  83936,  191548,  728091,  2755,  6.746891,  22.843750,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_143.csv,  0,  750,  23614,  57557,  217522,  2882,  1.058261,  18.875000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_144.csv,  0,  1100,  24338,  58247,  228249,  1783,  1.711310,  14.625000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_145.csv,  0,  2650,  14282,  33568,  122879,  1216,  1.659185,  14.765625,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_146.csv,  1,  630,  13121,  28079,  93122,  540,  0.408734,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_147.csv,  1,  1240,  68451,  162376,  635751,  2983,  6.494871,  21.871094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_148.csv,  0,  1310,  5987,  13765,  45112,  482,  0.382753,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_149.csv,  0,  1370,  19066,  44282,  168601,  1130,  2.251968,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_15.csv,  0,  1510,  9544,  20949,  75064,  492,  0.622433,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_150.csv,  0,  1030,  7302,  15817,  55388,  671,  0.392614,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_151.csv,  1,  710,  64808,  149587,  580321,  2679,  3.046173,  17.625000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_152.csv,  0,  870,  8058,  18154,  61826,  1511,  0.369229,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_153.csv,  0,  1870,  6241,  14369,  47083,  1073,  0.516230,  14.355469,  0,  4
